574,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>but per-share profit dropped only 2% to $1.23 a share from $1.26 a share, as the company continued its stock buy-back plan</arg1><arg2>average shares outstanding dropped to 75.8 million from 82.1 million</arg2>

### instruction:
given"
575,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>average shares outstanding dropped to 75.8 million from 82.1 million</arg1><arg2>revenue fell 1% to $1.39 billion from $1.41 billion</arg2>

### instruction:
given"
576,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>mr. hingorani said he lowered his full-year estimates for 1989 to $5.35 a share from $5.50 a share</arg1><arg2>revenue projections were slashed to $6.03 billion from $6.20 billion</arg2>

### instruction:
given"
577,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>he lowered his full-year estimates for 1989 to $5.35 a share from $5.50 a share.
revenue projections were slashed to $6.03 billion from $6.20 billion</arg1><arg2>last year, ncr had net income of $439.3 million, or $5.33 a share, on $5.99 billion in revenue</arg2>

 comparison
<"
578,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>for the nine months, the company's earnings fell 9% to $264.6 million, or $3.40 a share, from $289.7 million, or $3.49 a share</arg1><arg2>revenues declined 1% to $4.17 billion from $4.19 billion</arg2>

 comparison"
579,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>but then he had been up most of the night at home</arg1><arg2>i had calls all night long from the states</arg2>

 comparison
<"
580,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>i had calls all night long from the states</arg1><arg2>i was woken up every hour -- 1:30, 2:30, 3:30, 4:30</arg2>

 expansion
<"
581,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>for many of london's securities traders, it was a day that started nervously in the small hours</arg1><arg2>by lunchtime, the selling was at near-panic fever</arg2>

### instruction:
given"
582,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>and it left mixed signals for london</arg1><arg2>tokyo stocks closed off a significant but less-than-alarming 1.8% on thin volume; hong kong stocks declined 6.5% in orderly trading</arg2>

### instruction:
given"
583,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>tokyo stocks closed off a significant but less-than-alarming 1.8% on thin volume</arg1><arg2>hong kong stocks declined 6.5% in orderly trading</arg2>

### instruction:
given"
584,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>the jefferies office, a branch of the los angeles-based firm, played it conservatively, seeking to avoid risk</arg1><arg2>this is not the sort of market to have a big position in</arg2>

### instruction:
given"
